Rat_symbol	ISG
Bcl11a	0
Fancl	0
Vrk2	0
Ccdc85a	0
Efemp1	0
Pnpt1	0
Ppp4r3b	0
Cfap36	0
Ccdc88a	0
Prorsd1	0
Mtif2	0
Clhc1	0
AABR07016779.1	0
Rtn4	0
Eml6	0
Sptbn1	0
RGD1562229	0
Acyp2	0
AABR07016805.1	0
Psme4	0
Gpr75	0
Erlec1	0
Chac2	0
Asb3	0
Dsel	0
Cntnap5c	0
LOC100910928	0
LOC304725	0
Cntnap5b	0
Cdh20	0
Rnf152	0
Pign	0
Relch	0
Tnfrsf11a	0
Zcchc2	0
Phlpp1	0
Kdsr	0
Vps4b	0
Serpinb5	0
Serpinb12	0
Serpinb13	0
Serpinb3a	0
Serpinb3	0
Serpinb11	0
Serpinb7	0
Serpinb2	0
Serpinb10	0
LOC100909964	0
Serpinb8	0
Cdh7	0
AC109707.1	0
Cdh19	0
AABR07020651.1	0
Tsn	0
Nifk	0
Clasp1	0
Tfcp2l1	0
Gli2	0
Inhbb	0
Ralb	0
Tmem185b	0
Epb41l5	0
Ptpn4	0
Tmem177	0
Cfap221	0
Sctr	0
Tmem37	0
Steap3	0
C1ql2	0
En1	0
Insig2	0
Ccdc93	0
Htr5b	0
LOC680288	0
Dpp10	0
Actr3	0
Slc35f5	0
Gpr39	0
Lypd1	0
Nckap5	0
LOC100909664	0
Mgat5	0
Tmem163	0
Acmsd	0
Ccnt2	0
AABR07020879.1	0
Rab3gap1	0
Zranb3	0
R3hdm1	0
Ubxn4	0
Lct	0
Mcm6	0
Cxcr4	0
Thsd7b	0
Cd55	0
Zp3r	0
C4bpa	0
LOC100360750	0
Pfkfb2	0
Yod1	0
LOC498222	0
Fcamr	0
Pigr	0
Fcmr	0
Il24	0
Il20	0
Il19	0
Il10	0
Mapkapk2	0
Dyrk3	0
Eif2d	0
Rassf5	0
Ikbke	0
Srgap2	0
Fam72a	0
Avpr1b	0
LOC100909648	0
Rab7b	0
Slc26a9	0
Pm20d1	0
Slc41a1	0
Rab29	0
Nucks1	0
Slc45a3	0
Elk4	0
Mfsd4a	0
Cdk18	0
Lemd1	0
Klhdc8a	0
Nuak2	0
Tmcc2	0
Dstyk	0
Rbbp5	0
Tmem81	0
Cntn2	0
Nfasc	0
Lrrn2	0
Mdm4	0
Pik3c2b	0
Ppp1r15b	0
Atp2b4	0
Lax1	0
Zc3h11a	0
Sox13	0
Etnk2	0
Ren	0
Kiss1	0
Golt1a	0
Optc	0
Prelp	0
Fmod	0
Btg2	0
Chit1	0
Chi3l1	0
Mybph	0
Adora1	0
Myog	0
Ppfia4	0
Tmem183a	0
LOC289035	0
Cyb5r1	0
Adipor1	0
Klhl12	0
Ndufv3	0
RGD1563962	0
Mgat4e	0
Kdm5b	0
Syt2	0
Ppp1r12b	0
Ube2t	0
Lgr6	0
Ptprv	0
Ptpn7	0
Arl8a	0
Gpr37l1	0
Elf3	0
Rnpep	0
Timm17a	0
Lmod1	0
Shisa4	0
Ipo9	0
Nav1	0
Phlda3	0
Tnni1	0
Lad1	0
Tnnt2	0
Pkp1	0
Igfn1	0
Tmem9	0
Ascl5	0
Cacna1s	0
Kif21b	0
LOC498236	0
Inava	0
Gpr25	0
Camsap2	0
Ddx59	0
Kif14	0
Zfp281	0
AABR07021022.1	0
Nr5a2	0
Ptprc	0
Atp6v1g3	0
Nek7	0
Lhx9	0
RGD1566099	0
AABR07021086.1	0
Crb1	0
Aspm	0
F13b	0
LOC100361907	0
Cfhr1	0
Cfh	0
Kcnt2	0
Cdc73	0
B3galt2	0
Uchl5	0
Ro60	0
Rgs2	0
Rgs13	0
Rgs1	0
Rgs21	0
Rgs18	0
Brinp3	0
Pla2g4a	0
Ptgs2	0
Pdc	0
Odr4	0
Tpr	0
Prg4	0
Hmcn1	0
Swt1	0
Trmt1l	0
Rnf2	0
Niban1	0
Edem3	0
AABR07021384.1	0
Tsen15	0
Colgalt2	0
Rgl1	0
Apobec4	0
Smg7	0
Nmnat2	0
Lamc2	0
Lamc1	0
Shcbp1l	0
Dhx9	0
Npl	0
Rgs8	0
Rgs16	0
Rnasel	0
Rgsl1	0
AABR07021424.1	0
LOC684709	0
Teddm1	0
Glul	0
Zfp648	0
Cacna1e	0
Ier5	0
Mr1	0
Stx6	0
RGD1304622	0
Xpr1	0
Acbd6	0
Lhx4	0
Qsox1	0
Cep350	0
Tor1aip1	0
Fam163a	0
Tdrd5	0
Nphs2	0
AABR07021465.1	0
Soat1	0
Abl2	0
Tor3a	0
Fam20b	0
Ralgps2	0
Tex35	0
Rasal2	0
Tp53i3	0
Sec16b	0
Brinp2	0
Pappa2	0
Tnr	0
Tnn	0
Mrps14	0
Cacybp	0
Rabgap1l	0
Serpinc1	0
Zbtb37	0
Dars2	0
Cenpl	0
Klhl20	0
Prdx6	0
Tnfsf4	0
Tnfsf18	0
Faslg	0
Suco	0
RGD1309106	0
Pigc	0
Dnm3	0
Vamp4	0
Myoc	0
Fmo4	0
Fmo1	0
Fmo2	0
Fmo6	0
Fmo3	0
Mroh9	0
Prrx1	0
Gorab	0
Mettl11b	0
Kifap3	0
Scyl3	0
LOC498265	0
Mettl18	0
Sele	0
Sell	0
Selp	0
F5	0
Slc19a2	0
Ccdc181	0
Blzf1	0
Nme7	0
Atp1b1	0
Dpt	0
Xcl1	0
Tbx19	0
Sft2d2	0
Tiprl	0
Gpr161	0
Dcaf6	0
Mpc2	0
Adcy10	0
Mpzl1	0
Rcsd1	0
Creg1	0
Cd247	0
Pou2f1	0
Dusp27	0
Gpa33	0
Mael	0
Ildr2	0
Tada1	0
Pogk	0
Fmo13	0
LOC685351	0
Fmo9	0
Fam78b	0
Uck2	0
Tmco1	0
Aldh9a1	0
Mgst3	0
Lrrc52	0
Rxrg	0
Lmx1a	0
Pbx1	0
Nuf2	0
Rgs5	0
Rgs4	0
Ccdc190	0
Hsd17b7	0
Ddr2	0
Uap1	0
Uhmk1	0
LOC100361087	0
Spata46	0
Olfml2b	0
Atf6	0
LOC100362384	0
Dusp12	0
Fcrlb	0
Fcrla	0
Fcgr2b	0
Fcgr3a	0
Cfap126	0
Sdhc	0
Mpz	0
Nr1i3	0
Tomm40l	0
Apoa2	0
Fcer1g	0
Ndufs2	0
Adamts4	0
B4galt3	0
Ppox	0
Usp21	0
Ufc1	0
Dedd	0
Nit1	0
Pfdn2	0
Klhdc9	0
Nectin4	0
Arhgap30	0
Tstd1	0
F11r	0
Itln1	0
Cd244	0
Ly9	0
Slamf7	0
Cd48	0
Slamf1	0
Cd84	0
Slamf6	0
Vangl2	0
Nhlh1	0
Ncstn	0
Copa	0
Dcaf8	0
Pea15	0
Casq1	0
Atp1a4	0
Atp1a2	0
Igsf8	0
Kcnj9	0
Kcnj10	0
Pigm	0
Tagln2	0
Igsf9	0
Slamf9	0
Cfap45	0
Vsig8	0
Slamf8	0
Fcrl6	0
Dusp23	0
Fcgr2a	0
LOC108348047	0
Apcs	0
Olr1576	0
Olr1579	0
Olr1581	0
Olr1582	0
Olr1583	0
Fcer1a	0
LOC681470	0
Mptx1	0
Cadm3	0
Aim2	0
Mnda	0
Olr1585	0
Olr1587	0
Olr1589	0
Olr1592	0
Olr1593	0
Olr1595	0
Olr1596	0
Spta1	0
Olr1597	0
Olr1598	0
Olr1600	0
Olr1601	0
Olr1602	0
AABR07021812.1	0
Grem2	0
Rgs7	0
Fh	0
Kmo	0
Opn3	0
Wdr64	0
Exo1	0
Pld5	0
Cep170	0
Sdccag8	0
Akt3	0
Zbtb18	0
LOC689766	0
Adss	0
AABR07021863.1	0
Desi2	0
AABR07021871.1	0
Hnrnpu	0
Efcab2	0
Kif26b	0
Mixl1	0
Tfb2m	0
Cnst	0
Sccpdh	0
Kif28p	0
Ahctf1	0
Cdc42bpa	0
Coq8a	0
Psen2	0
Itpkb	0
Stum	0
Parp1	0
Lin9	0
Acbd3	0
H3f3b	0
Sde2	0
Lefty2	0
Pycr2	0
Lefty1	0
Tmem63a	0
Ephx1	0
LOC498300	0
Nvl	0
Cnih4	0
Wdr26	0
Cnih3	0
Ccdc121	0
Eif3el1	0
Enah	0
AABR07021955.1	0
Srp9	0
Degs1	0
Fbxo28	0
Tp53bp2	0
Capn2	0
Capn8	0
Ccdc185	0
Susd4	0
Tlr5	0
Disp1	0
Brox	0
Aida	0
Taf1a	0
Hhipl2	0
Hlx	0
RGD1310587	0
Mark1	0
Rab3gap2	0
Iars2	0
Bpnt1	0
Eprs	0
Slc30a10	0
Lyplal1	0
AABR07022046.1	0
LOC100912365	0
Tgfb2	0
Rrp15	0
Ddx3y	0
Spata17	0
Gpatch2	0
Esrrg	0
Ush2a	0
Kctd3	0
AABR07072356.1	0
Kcnk2	0
Cenpf	0
Prox1	0
Smyd2	0
Ptpn14	0
Rps6kc1	0
Angel2	0
Vash2	0
Flvcr1	0
LOC498316	0
AABR07022144.1	0
Nsl1	0
Batf3	0
Fam71a	0
Atf3	0
Nenf	0
Pacc1	0
Ppp2r5a	0
Dtl	0
Ints7	0
AABR07022157.1	0
Lpgat1	0
Nek2	0
Slc30a1	0
Rd3	0
Traf5	0
Rcor3	0
Kcnh1	0
Hhat	0
Sertad4	0
Syt14	0
Utp25	0
Irf6	0
LOC100125367	0
Traf3ip3	0
G0s2	0
Lamb3	0
Camk1g	0
Plxna2	0
Cd34	0
Cd46	0
Cr1l	0
Cr2	0
Abcc1	0
Myh11	0
Nde1	0
Marf1	0
Parn	0
LOC679822	0
Bfar	0
Pla2g10	0
AABR07028997.1	0
Rrn3	0
Pdxdc1	0
Mpv17l	0
Bmerb1	0
Cpped1	0
Snx29	0
Tnfrsf17	0
Gspt1	0
Rsl1d1	0
Rsl1d1l1	0
Zc3h7a	0
Txndc11	0
Snn	0
Litaf	0
Rmi2	0
Prm2	0
Prm3	0
Tnp2	0
Socs1	0
Clec16a	0
Ciita	0
Tvp23a	0
Tekt5	0
Emp2	0
Atf7ip2	0
Rpl39l	0
Grin2a	0
RGD1309748	0
Usp7	0
AC129395.1	0
Carhsp1	0
Pmm2	0
Tmem186	0
Abat	0
Mettl22	0
Tmem114	0
Rbfox1	0
Rbm25l1	0
Eef2kmt	0
Alg1	0
RGD1565166	0
Nagpa	0
Sec14l5	0
Ppl	0
Ubn1	0
Glyr1	0
Rogdi	0
Septin12	0
Anks3	0
Nudt16l1	0
Mgrn1	0
AABR07072078.1	0
LOC100910875	0
AABR07072078.2	0
Cdip1	0
Hmox2	0
Nmral1	0
Dnaja3	0
Coro7	0
Vasn	0
Pam16	0
Glis2	0
Tfap4	0
Srl	0
Ubald1	0
Adcy9	0
Crebbp	0
Trap1	0
Dnase1	0
Slx4	0
Nlrc3	0
Cluap1	0
RGD1561796	0
Naa60	0
Zfp597	0
Zfp174	0
Olr1356	0
Zfp263	0
Mefv	0
Olr1370	0
Olr1373	0
Zfp213	0
Zfp13	0
Zscan10	0
Bicdl2	0
Thoc6	0
Hcfc1r1	0
Cldn6	0
Pkmyt1	0
Paqr4	0
Kremen2	0
Flywch1	0
Srrm2	0
Prss33	0
Prss41	0
Prss32	0
Prss21	0
Csap1	0
Sbp	0
Zg16b	0
Prss30	0
Prss22	0
Prss27	0
Kctd5	0
Pdpk1	0
Amdhd2	0
Atp6v0c	0
Tbc1d24	0
Ntn3	0
Tedc2	0
Ccnf	0
Abca17	0
Abca3	0
Rnps1	0
Eci1	0
Dnase1l2	0
E4f1	0
Pgp	0
Mlst8	0
Bricd5	0
Caskin1	0
Traf7	0
Rab26	0
Pkd1	0
Tsc2	0
Nthl1	0
Slc9a3r2	0
Npw	0
Zfp598	0
Syngr3	0
Gfer	0
Noxo1	0
Tbl3	0
Rnf151	0
Rps2	0
Ndufb10	0
Rpl3l	0
Msrb1	0
Hs3st6	0
Meiob	0
Fahd1	0
Hagh	0
Igfals	0
Nubp2	0
Spsb3	0
Eme2	0
Mrps34	0
Nme3	0
Mapk8ip3	0
Jpt2	0
Cramp1	0
Ift140	0
Tmem204	0
Telo2	0
Ptx4	0
Clcn7	0
Ccdc154	0
RGD1565784	0
Unkl	0
Gnptg	0
Tsr3	0
Baiap3	0
Ube2i	0
Prss34	0
LOC685321	0
Prss29	0
Tpsab1	0
Tpsb2	0
Tpsg1	0
Cacna1h	0
Tekt4	0
Sstr5	0
Sox8	0
Chtf18	0
Rpusd1	0
Mslnl	0
Msln	0
Ciao3	0
Haghl	0
Ccdc78	0
Antkmt	0
Metrn	0
Fbxl16	0
Wdr24	0
Jmjd8	0
Stub1	0
Rhbdl1	0
Rhot2	0
Wdr90	0
Mcrip2	0
Mettl26	0
Wfikkn1	0
Rab40c	0
Pigq	0
Prr35	0
Capn15	0
Rab11fip3	0
Nme4	0
Mrpl28	0
Luc7l	0
Hba-a3	0
Hba-a2	0
Hbq1b	0
Hba-a1	0
Hbz	0
Nprl3	0
Mpg	0
Rhbdf1	0
Snrnp25	0
Il9r	0
Nsg2	0
RGD1311343	0
Cpeb4	0
Bod1	0
Stc2	0
Nkx2-5	0
Bnip1	0
Crebrf	0
Ergic1	0
Neurl1b	0
Sh3pxd2b	0
Efcab9	0
Stk10	0
Fbxw11	0
Smim23	0
Fgf18	0
Npm1	0
Tlx3	0
Ranbp17	0
Gabrp	0
Kcnip1	0
Kcnmb1	0
Lcp2	0
Foxi1	0
AABR07029269.1	0
AABR07029272.1	0
Spdl1	0
Rps10l1	0
Slit3	0
Pank3	0
Fbll1	0
Rars1	0
Wwc1	0
Tenm2	0
Ebf1	0
Mat2b	0
Hmmr	0
Nudcd2	0
Ccng1	0
Gabrg2	0
Gabra1	0
Gabra6	0
Gabrb2	0
Atp10b	0
Pttg1	0
Slu7	0
C1qtnf2	0
Ccnjl	0
Fabp6	0
Pwwp2a	0
Ttc1	0
Adra1b	0
AABR07029470.2	0
Il12b	0
Ublcp1	0
Rnf145	0
Clint1	0
Lsm11	0
Thg1l	0
Sox30	0
Nipal4	0
Cyfip2	0
Fndc9	0
Itk	0
Fam71b	0
Med7	0
Havcr2	0
LOC100359777	0
Dppa1	0
Timd2	0
Havcr1	0
AABR07072096.1	0
Sgcd	0
Rack1	0
Trim41	0
Trim7	0
Irgm	0
RGD1559575	0
Ifi47	0
Olr1383	0
Olr1384	0
Olr1385	0
Olr1386	0
Tpcr12	0
LOC684471	0
Btnl9	0
Zfp62	0
Mgat1	0
Olr1387	0
Olr1388	0
Olr1389	0
Olr1391	0
Olr1392	0
Olr1393	0
Olr1394	0
Olr1395	0
Olr1397	0
Olr1398	0
Olr1401	0
Col23a1	0
LOC103690164	0
Hnrnpab	0
Nhp2	0
Rmnd5b	0
LOC103689949	0
Trappc2b	0
Flt4	0
Scgb3a1	0
Cnot6	0
Gfpt2	0
Mapk9	0
Rasgef1c	0
AABR07029581.1	0
Tbc1d9b	0
Mrnip	0
Sqstm1	0
Mgat4b	0
Ltc4s	0
Maml1	0
Canx	0
Cby3	0
Hnrnph1	0
Rufy1	0
Adamts2	0
Zfp354c	0
Zfp879	0
Grm6	0
Zfp2	0
Znf354b	0
Prop1	0
Olr1404	0
Olr1405	0
Olr1407	0
AC128290.1	0
Olr1408	0
Olr1409	0
Olr1411	0
Zfp354a	0
AC141334.4	0
LOC497899	0
Clk4	0
LOC103693323	0
Phykpl	0
LOC103689931	0
LOC103689927	0
N4bp3	0
Sec24a	0
Jade2	0
Cdkn2aipnl	0
LOC103694902	0
Cdkl3	0
Ppp2ca	0
AC130253.1	0
Skp1	0
Tcf7	0
Vdac1	0
RGD1310352	0
Fstl4	0
Hspa4	0
AABR07072108.1	0
Aff4	0
Leap2	0
Uqcrq	0
Gdf9	0
Shroom1	0
Sowaha	0
Septin8	0
Kif3a	0
Il4	0
Il13	0
Rad50	0
Il5	0
Irf1	0
Slc22a5	0
AABR07029596.1	0
Pdlim4	0
P4ha2	0
Csf2	0
Il3	0
Acsl6	0
Meikin	0
AABR07029605.1	0
Rapgef6	0
Cdc42se2	0
Lyrm7	0
Hint1	0
Tnip1	0
Anxa6	0
Ybx1-ps3	0
Ccdc69	0
Gm2a	0
Slc36a3	0
Slc36a2	0
Slc36a1	0
Fat2	0
Sparc	0
Atox1	0
G3bp1	0
Glra1	0
Nmur2	0
LOC102552619	0
Gria1	0
AABR07029651.1	0
Mfap3	0
Galnt10	0
Sap30l	0
Hand1	0
Larp1	0
Cnot8	0
Gemin5	0
Mrpl22	0
Igtp	0
RGD1308564	0
Zfp672	0
Sh3bp5l	0
Lypd8	0
LOC691277	0
LOC24906	0
LOC691286	0
Olr1415	0
Olr1416	0
Olr1417	0
Olr1418	0
Olr1421	0
Olr1422	0
Olr1423	0
Olr1424	0
Olr1425	0
LOC103690286	0
Olr1431	0
LOC691352	0
Trim58	0
Olr1433	0
Olr1434	0
Olr1435	0
Olr1436	0
Olr1437	0
Olr1440	0
Olr1442	0
Olr1443	0
AABR07029675.1	0
Olr1450	0
Olr1452	0
Olr1456	0
Fam183a	0
Olr1457	0
Olr1458	0
Olr1459	0
Olr1460	0
Olr1439	0
Map2k3	0
Olr1461	0
LOC102555635	0
Zfp39	0
Btnl10	0
Rnf187	0
Hist3h2ba	0
H2bu1	0
Trim17	0
Trim11	0
Obscn	0
Iba57	0
Gjc2	0
Guk1	0
Mrpl55	0
RGD1304587	0
Arf1	0
Wnt3a	0
Wnt9a	0
Prss38	0
Snap47	0
Jmjd4	0
Zfp867	0
Zfp496	0
Nlrp3	0
Olr1462	0
Olr1463	0
Mprip	0
Pld6	0
Flcn	0
Cops3	0
Nt5m	0
Med9	0
Rasd1	0
Pemt	0
Rai1	0
Srebf1	0
Tom1l2	0
Drc3	0
Atpaf2	0
Gid4	0
Drg2	0
Myo15a	0
Alkbh5	0
Llgl1	0
Flii	0
Mief2	0
Top3a	0
Smcr8	0
Shmt1	0
Dhrs7b	0
Tmem11	0
Kcnj12	0
Tnfrsf13b	0
Usp22	0
Aldh3a1	0
Aldh3a2	0
Slc47a2	0
Slc47a1	0
Rnf112	0
Mfap4	0
Mapk7	0
LOC108348055	0
Epn2	0
Grap	0
Slc5a10	0
Fam83g	0
Prpsap2	0
Ulk2	0
Akap10	0
Specc1	0
Adora2b	0
Zswim7	0
Ttc19	0
Ncor1	0
Pigl	0
Cenpv	0
Trpv2	0
Lrrc75a	0
AABR07029742.2	0
LOC102553715	0
LOC100912585	0
B9d1	0
Zfp287	0
Zfp286a	0
Trim16	0
Fbxw10	0
Tvp23b	0
Cdrt4	0
Tekt3	0
Pmp22	0
Hs3st3b1	0
Cox10	0
Hs3st3a1	0
Elac2	0
Arhgap44	0
Myocd	0
Map2k4	0
Zfp18	0
Dnah9	0
Shisa6	0
Pirt	0
Tmem220	0
Adprm	0
Sco1	0
Myh3	0
Myh4	0
Myh8	0
Gas7	0
Rcvrn	0
Glp2r	0
Dhrs7c	0
Usp43	0
Cfap52	0
Stx8	0
Ntn1	0
Pik3r5	0
Pik3r6	0
Mfsd6l	0
Ccdc42	0
Myh10	0
Ndel1	0
Rnf222	0
Rpl26	0
Odf4	0
Arhgef15	0
Slc25a35	0
Rangrf	0
Pfas	0
Ctc1	0
Aurkb	0
Borcs6	0
Tmem107	0
Vamp2	0
Per1	0
Hes7	0
Aloxe3	0
Alox12b	0
Alox15b	0
Gucy2d	0
Cntrob	0
Trappc1	0
Kcnab3	0
Rnf227	0
Chd3	0
Cyb5d1	0
Naa38	0
Tmem88	0
Kdm6b	0
Dnah2	0
Efnb3	0
Wrap53	0
Tp53	0
Atp1b2	0
Shbg	0
Sat2	0
Fxr2	0
Sox15	0
Mpdu1	0
Eif4a1	0
Senp3	0
Tnfsf13	0
Tnfsf12	0
Polr2a	0
Slc35g3	0
Zbtb4	0
Chrnb1	0
Fgf11	0
Tmem102	0
Spem2	0
Spem1	0
Nlgn2	0
Tmem256	0
Plscr3	0
Tnk1	0
Tmem95	0
Kctd11	0
Acap1	0
LOC497940	0
Neurl4	0
Gps2	0
Ybx2	0
Slc2a4	0
AABR07029863.4	0
Cldn7	0
Elp5	0
Ctdnep1	0
Gabarap	0
Phf23	0
Dvl2	0
Acadvl	0
Dlg4	0
Asgr1	0
Asgr2	0
Clec10a	0
Slc16a11	0
Slc16a13	0
Bcl6b	0
RGD1308134	0
Rnasek	0
Alox12	0
Alox12e	0
Alox15	0
Pelp1	0
Arrb2	0
Med11	0
Zmynd15	0
Tm4sf5	0
Vmo1	0
Gltpd2	0
Psmb6	0
Pld2	0
Mink1	0
Chrne	0
LOC687707	0
Gp1ba	0
Slc25a11	0
Rnf167	0
Pfn1	0
Eno3	0
Spag7	0
Camta2	0
Inca1	0
Kif1c	0
Zfp3	0
Scimp	0
Rabep1	0
Nup88	0
Rpain	0
C1qbp	0
Dhx33	0
Derl2	0
Mis12	0
LOC691995	0
Nlrp1a	0
AABR07029890.1	0
Wscd1	0
Aipl1	0
Pimreg	0
Pitpnm3	0
RGD1304728	0
Med31	0
LOC100912483	0
Slc13a5	0
Xaf1	0
Fbxo39	0
Tekt1	0
Smtnl2	0
Ggt6	0
Mybbp1a	0
Spns2	0
Spns3	0
Ube2g1	0
Ankfy1	0
Cyb5d2	0
Zzef1	0
Atp2a3	0
Itgae	0
P2rx1	0
Camkk1	0
Ncbp3	0
Haspin	0
P2rx5	0
Emc6	0
Tax1bp3	0
Ctns	0
Shpk	0
Trpv1	0
Trpv3	0
Aspa	0
Spata22	0
Olr1467	0
Olr1470	0
Olr1482	0
Olr1486	0
Olr1488	0
Olr1501	0
Olr1504	0
Olr1505	0
LOC687896	0
Olr1507	0
Olr1509	0
Olr1511	0
Olr1512	0
Olr1513	0
Olr1514	0
Olr1516	0
Olr1517	0
Rap1gap2	0
Ccdc92b	0
Cluh	0
Pafah1b1	0
Mettl16	0
Mnt	0
Sgsm2	0
Tsr1	0
Srr	0
Smg6	0
Hic1	0
Dph1	0
Rtn4rl1	0
Rpa1	0
Smyd4	0
Serpinf1	0
Serpinf2	0
Wdr81	0
Tlcd2	0
Olr1496	0
LOC100912068	0
Taok1	0
Abhd15	0
Tp53i13	0
Git1	0
Ankrd13b	0
Coro6	0
Ssh2	0
Efcab5	0
Nsrp1	0
Slc6a4	0
Blmh	0
Tmigd1	0
Cpd	0
Gosr1	0
Trarg1	0
Bhlha9	0
Prpf8	0
Rilp	0
Scarf1	0
Slc43a2	0
Pitpna	0
Inpp5k	0
Myo1c	0
Crk	0
Ywhae	0
Doc2b	0
Rph3al	0
RGD1565611	0
Rflnb	0
Vps53	0
Rpl37	0
Tlcd3a	0
Gemin4	0
Glod4	0
Mrm3	0
Nxn	0
Timm22	0
Abr	0
Lgals9	0
Phf12	0
Sez6	0
Pipox	0
Myo18a	0
Cryba1	0
Nufip2	0
Eral1	0
Flot2	0
Fam222b	0
Traf4	0
Nek8	0
Tlcd1	0
Rab34	0
Proca1	0
Supt6h	0
Sdf2	0
RGD1307929	0
Spag5	0
Aldoc	0
Pigs	0
Unc119	0
Foxn1	0
Slc13a2	0
Slc46a1	0
Sarm1	0
Vtn	0
Sebox	0
Tmem199	0
Poldip2	0
Tnfaip1	0
Ift20	0
Tmem97	0
Nlk	0
Ccnq	0
Lyrm9	0
Nos2	0
Lgals5	0
Ksr1	0
AABR07030085.1	0
Nf1	0
Omg	0
Evi2b	0
Evi2a	0
Rab11fip4	0
Utp6	0
Suz12	0
Atad5	0
Tefm	0
Adap2	0
Rhot1	0
Rhbdl3	0
RGD1310429	0
Psmd11	0
Cdk5r1	0
Myo1d	0
Tmem98	0
Spaca3	0
Asic2	0
Ccl2	0
Ccl7	0
Ccl11	0
Ccl12	0
Ccl1	0
Tmem132e	0
Cct6b	0
Zfp830	0
Lig3	0
Rffl	0
Rad51d	0
Fndc8	0
Nle1	0
Unc45b	0
Slfn5	0
Slfn13	0
Slfn2	0
Slfn4	0
AC118772.1	0
Pex12	0
Ap2b1	0
LOC103694863	0
Gas2l2	0
LOC689039	0
Mmp28	0
Taf15	0
Heatr9	0
Ccl9	0
Ccl3	0
Ccl4	0
AABR07030143.1	0
Anos1	0
Wfdc18	0
Wfdc21	0
Heatr6	0
Hnf1b	0
Ddx52	0
AC105531.1	0
Dusp14	0
Tada2a	0
LOC102552988	0
Acaca	0
Aatf	0
Lhx1	0
Mrm1	0
Dhrs11	0
Ggnbp2	0
Pigw	0
Myo19	0
Znhit3	0
Ca4	0
Usp32	0
RGD1310166	0
Appbp2	0
AABR07030162.1	0
Ppm1d	0
Tbx2	0
Tbx4	0
Brip1	0
Ints2	0
Med13	0
Rnft1	0
Rps6kb1	0
Tubd1	0
Vmp1	0
Ptrh2	0
Cltc	0
Dhx40	0
Gdpd1	0
Smg8	0
Prr11	0
Ska2	0
Trim37	0
Ppm1e	0
Rad51c	0
Tex14	0
LOC102555183	0
Septin4	0
Mtmr4	0
Hsf5	0
Rnf43	0
Supt4h1	0
Tspoap1	0
Mpo	0
Lpo	0
Mks1	0
Epx	0
Olr1521	0
Olr1523	0
Srsf1	0
Vezf1	0
Cuedc1	0
Mrps23	0
Ccdc182	0
Msi2	0
Akap1	0
Scpep1	0
AC119015.3	0
AC119015.2	0
Coil	0
Trim25	0
Dgke	0
Nog	0
Ankfn1	0
Pctp	0
Tmem100	0
Mmd	0
Hlf	0
Stxbp4	0
Cox11	0
Tom1l1	0
LOC100363469	0
Car10	0
LOC100911361	0
Utp18	0
Mbtd1	0
Nme2	0
Nme1	0
Spag9	0
Tob1	0
Wfikkn2	0
AABR07030335.1	0
Luc7l3	0
Ankrd40	0
Abcc3	0
Cacna1g	0
Spata20	0
Epn3	0
Mycbpap	0
Acsf2	0
Chad	0
Lrrc59	0
Eme1	0
Mrpl27	0
Xylt2	0
Col1a1	0
Sgca	0
Hils1	0
Ppp1r9b	0
Samd14	0
Pdk2	0
Itga3	0
Dlx3	0
Dlx4	0
Tac4	0
Kat7	0
Fam117a	0
Slc35b1	0
Spop	0
Ngfr	0
Phb	0
Zfp652	0
Phospho1	0
Abi3	0
Igf2bp1	0
Gip	0
Snf8	0
Ube2z	0
Ttll6	0
Hoxb13	0
Hoxb9	0
Hoxb8	0
Hoxb7	0
Hoxb6	0
Hoxb5	0
Hoxb4	0
Hoxb3	0
Hoxb1	0
Skap1	0
Snx11	0
Cbx1	0
Nfe2l1	0
Copz2	0
Cdk5rap3	0
Prr15l	0
Pnpo	0
Sp2	0
Sp6	0
Scrn2	0
Lrrc46	0
Mrpl10	0
Osbpl7	0
Tbx21	0
Tbkbp1	0
Kpnb1	0
Npepps	0
Mrpl45	0
Socs7	0
Arhgap23	0
Srcin1	0
Epop	0
Mllt6	0
Cisd3	0
Pcgf2	0
Psmb3	0
Pip4k2b	0
LOC691189	0
Rpl23	0
Lasp1	0
Fbxo47	0
Plxdc1	0
Arl5c	0
Cacnb1	0
Rpl19	0
Stac2	0
Fbxl20	0
Med1	0
Cdk12	0
Stard3	0
Pnmt	0
Pgap3	0
Erbb2	0
Mien1	0
Grb7	0
Ikzf3	0
Zpbp2	0
Ormdl3	0
Lrrc3c	0
Gsdma	0
Psmd3	0
Csf3	0
Med24	0
Thra	0
Nr1d1	0
Msl1	0
Casc3	0
Rapgefl1	0
Wipf2	0
Cdc6	0
Rara	0
Gjd3	0
Top2a	0
Igfbp4	0
Tns4	0
Ccr7	0
Smarce1	0
Krt222	0
Krt24	0
Krt25	0
Krt26	0
Krt27	0
Krt28	0
Krt10	0
Krt12	0
Krt20	0
Krt23	0
Krt39	0
Krt40	0
Krtap3-3	0
Krtap3-2	0
Krtap3-1	0
Krtap1-5	0
Krtap1-1	0
Krtap1-3	0
LOC100365588	0
RGD1561684	0
Krtap2-4l	0
Krtap2-1	0
Krtap2-4	0
AC099183.3	0
Krtap4-3	0
LOC680428	0
LOC680442	0
Krtap31-1	0
LOC100909661	0
Krt34	0
Krt31	0
Krt32	0
Krt35	0
Krt36	0
